"ACTIVITY_ID","CASE_NUMBER","FED_PENALTY","ST_LCL_PENALTY","TOTAL_SEP","COMPLIANCE_ACTION_COST","FEDERAL_COST_RECOVERY_AMT","STATE_LOCAL_COST_RECOVERY_AMT","PENALTY_COLLECTED_AMT"
"600005638","HQ-2006-0241","5000","0","0","2500",,,"5000"
"600005650","HQ-2006-0250","500","0","0","2500",,,"500"
"600005651","HQ-2006-2666","3000","0","0","2500",,,"0"
"600005657","HQ-2006-2409","500","0","0","2500",,,"0"
"600005660","HQ-2006-2678","200","0","0","2500",,,"0"
"600005661","HQ-2006-2679","500","0","0","2500",,,"0"
"600005664","HQ-2006-2683","500","0","0","2500",,,"0"
"600027057","06-2007-1767","0","0","0","4600",,,"0"
"166602","05-2006-3666","20000","0","0","0",,,"20000"
"166632","06-2006-0902","69820","0","0","250000",,,"69820"
"166652","06-2006-6035","0","0","0","5000",,,"0"
"600063121","09-2007-0173","150","0","0","0",,,"150"
"600024194","01-2007-0507","0","0","0","22154258.28",,,"0"
"600063158","09-2007-0175","650","0","0","0",,,"650"
"600063242","01-2007-9063","0","0","0","4000",,,"0"
"600066489","06-2008-0601","0","0","0","1000",,,"0"
"600066988","03-2007-0189","500","0","0","0",,,"500"
"600063300","07-2007-0247","38584.9","0","0","76",,,"38584.9"
"600069256","02-2007-0900","0","0","0","100",,,"0"
"162963","01-2006-7000","48400","0","0","0",,,"0"
"600067556","05-2007-0161","0","0","0","0",,,"0"
"600007593","HQ-2006-1739","200","0","0","2500",,,"0"
"600007943","HQ-2006-1317","500","0","0","2500",,,"0"
"200004322","06-2006-7009","400","0","0","0",,,"400"
"600077901","03-2008-0077","0","0","0","8500",,,"0"
"150261","02-2005-0006","0","0","0","0",,,"0"
"600085843","07-2008-0103","0","0","0","271",,,"0"
"600085844","06-2008-2714","0","0","0","25000",,,"0"
"168872","07-2006-0091","0","0","0","232456",,,"0"
"165028","06-2006-0607","0","0","0","100",,,"0"
"178543","09-2006-0115","2000","0","0","2000",,,"2000"
"600008488","HQ-2006-1112","2000","0","0","2500",,,"0"
"600002254","07-2006-0259","0","0","0","500",,,"0"
"600002260","09-2006-0156","1400","0","0","0",,,"1400"
"600086370","01-2008-8010","300","0","0","300",,,"300"
"600086371","01-2008-8009","300","0","0","300",,,"300"
"600086474","01-2008-8008","300","0","0","300",,,"300"
"600087515","04-2008-2015","1310","0","5000","100",,,"0"
"600008135","HQ-2006-0918","500","0","0","2500",,,"500"
"600008115","HQ-2006-0908","200","0","0","2500",,,"200"
"600008116","HQ-2006-0909","500","0","0","2500",,,"500"
"600060032","07-2007-0210","3750","0","0","1500",,,"3750"
"600060105","08-2007-0127","0","0","0","600",,,"0"
"600060123","08-2007-0148","950","0","0","9900",,,"950"
"600060191","07-2007-0212","0","0","0","0",,,"0"
"600060245","05-2007-0129","0","0","0","0",,,"0"
"600060287","06-2007-1869","0","0","0","105000",,,"0"
"600014950","09-2006-0252","5390","0","0","0",,,"5390"
"600028995","06-2006-5100","1050","0","0","0",,,"1050"
"600007388","HQ-2006-1176","1000","0","0","2500",,,"0"
"600007411","HQ-2006-1078","200","0","0","2500",,,"0"
"600005675","HQ-2006-1259","200","0","0","2500",,,"0"
"600007601","HQ-2006-1741","200","0","0","2500",,,"0"
"600008187","HQ-2006-1352","500","0","0","2500",,,"0"
"600008196","HQ-2006-2149","200","0","0","2500",,,"0"
"600016475","09-2006-0238","1","0","0","0",,,"1"
"200003513","02-2006-2009","0","0","0","0",,,"0"
"200003045","02-2006-8413","150","0","0","0",,,"0"
"600017493","03-2006-0230","250","0","0","1000",,,"250"
"600034657","04-2007-1755","0","0","0","100",,,"0"
"176556","03-2006-0086","20000","0","0","35000",,,"0"
"600005681","HQ-2006-2116","200","0","0","2500",,,"0"
"600009830","HQ-2006-4034","0","0","0","1682",,,"0"
"600009868","02-2006-3079","0","0","0","22500",,,"0"
"600006578","HQ-2006-1562","1000","0","0","2500",,,"0"
"600004661","HQ-2006-2478","6000","0","0","2500",,,"0"
"600005610","HQ-2006-0227","500","0","0","2500",,,"0"
"600005614","HQ-2006-0228","500","0","0","2500",,,"500"
"600005599","HQ-2006-0224","500","0","0","2500",,,"500"
"172757","10-2006-0088","7676","0","0","110000",,,"7676"
"171006","06-2006-1743","0","0","0","500",,,"0"
"175548","10-2006-0280","9500","0","0","6000",,,"9500"
"600006964","HQ-2006-0413","500","0","0","2500",,,"500"
"600022074","04-2007-2005","21125","0","0","100",,,"21125"
"600022226","04-2007-2010","3929","0","17035","100",,,"0"
"600022240","02-2007-7919","300","0","0","909",,,"0"
"600012082","06-2006-7058","400","0","0","0",,,"400"
"600018058","06-2007-7015","2000","0","0","0",,,"2000"
"600058652","EF-2007-7403","500","0","0","25",,,"500"
"167634","02-2006-3302","9000","0","7000","0",,,"0"
"600050966","06-2007-1947","0","0","0","4500",,,"0"
"600053191","06-2007-3559","270","0","0","0",,,"270"
"170890","07-2006-0109","0","0","0","120000",,,"0"
"600048093","07-2007-0154","7700","0","0","500",,,"7700"
"600060981","04-2007-8025","1710","0","0","5000",,,"1710"
"600002408","04-2006-5023","500","0","0","100000",,,"0"
"600002412","04-2006-5022","500","0","0","10000",,,"0"
"600012125","06-2006-7055","400","0","0","0",,,"400"
"600012117","06-2006-7056","800","0","0","0",,,"800"
"600030085","08-2007-0053","0","0","0","250",,,"0"
"600030304","03-2007-0043","54310","0","0","16000",,,"54310"
"166559","05-2005-0106","0","0","0","0",,,"0"
"166560","05-2005-0072","0","0","0","0",,,"0"
"600062939","02-2007-3067","0","0","0","0",,,"0"
"600005767","04-2006-1806","0","0","0","100",,,"0"
"600009759","HQ-2006-2621","1500","0","0","2500",,,"0"
"600009763","04-2006-4021","500","0","0","19500",,,"500"
"600009802","HQ-2006-2211","1000","0","0","2500",,,"0"
"600027366","03-2007-0080","0","0","0","0",,,"0"
"600024228","02-2007-3012","0","0","0","10000",,,"0"
"600024570","03-2007-0025","26113","0","0","4345",,,"26113"
"600023961","03-2007-0060","5000","0","0","1800",,,"5000"
"600060339","04-2006-3786","0","0","0","0",,,"0"
"600060489","04-2007-1520","3330","0","0","30",,,"3330"
"600060654","06-2007-1919","0","0","0","3500",,,"0"
"166578","05-2006-3665","11172","0","0","0",,,"11172"
"600007995","HQ-2006-1197","1500","0","0","2500",,,"0"
"600006704","HQ-2006-1706","500","0","0","2500",,,"0"
"600006186","HQ-2006-0394","500","0","0","2500",,,"500"
"600007095","HQ-2006-1578","200","0","0","2500",,,"0"
"600007093","04-2006-2654","11000","0","0","0",,,"11137.84"
"600007181","HQ-2006-0646","200","0","0","2500",,,"200"
"600042512","02-2007-7935","1750","0","0","6265",,,"0"
"600029712","02-2006-0889","0","0","0","1780",,,"0"
"200000935","06-2006-3589","5450","0","0","0",,,"5450"
"600001335","08-2006-0122","500","0","0","7300",,,"0"
"600076205","07-2008-0057","2400","0","0","3700",,,"2400"
"600076645","08-2008-0019","0","0","0","130000",,,"0"
"168818","04-2005-3775","0","0","0","0",,,"0"
"168834","07-2006-0086","150","0","0","100",,,"150"
"600006717","04-2006-4518","600","0","0","0",,,"600"
"600006799","HQ-2006-0951","200","0","0","2500",,,"200"
"600007827","04-2006-2671","11000","0","0","0",,,"11248.96"
"600003467","HQ-2006-2269","500","0","0","2500",,,"0"
"600005387","HQ-2006-2381","1000","0","0","2500",,,"0"
"600003671","HQ-2006-0859","500","0","0","2500",,,"500"
"600002943","05-2006-9915","44764","0","0","1284",,,"44764"
"600002961","01-2006-2212","0","0","0","0",,,"0"
"600002970","HQ-2006-0054","500","0","0","2500",,,"500"
"600002303","HQ-2006-0041","200","0","0","2500",,,"200"
"600002373","04-2006-1795","0","0","0","100",,,"0"
"600000161","04-2006-9152","0","0","0","0",,,"0"
"600027500","08-2007-0027","800","0","0","0",,,"800"
"600048931","04-2007-4001","34000","0","0","12000",,,"0"
"600049051","09-2007-0084","0","0","0","0",,,"0"
"600043662","04-2007-4769","0","0","0","3500",,,"0"
"600044946","05-2007-0075","3640","0","0","0",,,"3640"
"600023700","06-2007-7025","800","0","0","0",,,"800"
"600040033","07-2007-0118","30000","0","0","4843.44",,,"30000"
"600016788","09-2006-0263","0","0","0","0","1760000","14000","0"
"600040393","06-2005-5114","750","0","0","0",,,"750"
"200002144","06-2006-0511","11500","0","0","100",,,"11500"
"600057131","06-2007-3320","0","0","0","50",,,"0"
"600007616","02-2006-7120","51579","0","0","0",,,"0"
"104953","06-2003-4811","2865000","0","0","2600000",,,"2865000"
"600045431","06-2007-3304","25200","0","0","0",,,"25200"
"600060324","06-2007-1873","0","0","0","405000",,,"0"
"600060283","04-2006-3780","0","0","0","0",,,"0"
"600060365","01-2007-9053","0","0","0","1000",,,"0"
"113964","04-2004-9007","0","0","0","0",,,"0"
"600042183","06-2007-2724","0","0","0","1500",,,"0"
"600034135","03-2007-0123","0","0","0","44114",,,"0"
"600027698","06-2007-1778","0","0","0","2000",,,"0"
"600023822","04-2007-9002","0","0","0","0",,,"0"
"600032049","09-2007-0034","200","0","0","516",,,"200"
"600032050","09-2007-0035","300","0","0","3500",,,"300"
"600022061","01-2007-2014","0","0","0","50000",,,"0"
"600041190","06-2007-4517","500","0","0","15800",,,"500"
"600041205","08-2007-0078","0","0","0","130",,,"0"
"600033801","01-2007-8012","300","0","0","6800",,,"300"
"600034995","HQ-2006-2740","500","0","0","2500",,,"500"
"600057382","06-2007-1241","0","0","0","5000",,,"0"
"600057535","06-2007-1248","0","0","0","5000",,,"0"
"600003560","HQ-2006-2295","200","0","0","2500",,,"0"
"600023841","04-2007-3750","0","0","0","750000",,,"0"
"600003564","HQ-2006-1884","500","0","0","2500",,,"0"
"600033214","06-2007-4311","1100","0","0","713",,,"1100"
"600022224","02-2007-5114","1000","0","0","0",,,"0"
"600033343","05-2007-0810","0","0","0","21000000",,,"0"
"600001416","07-2006-0241","7725","0","0","9974",,,"7725"
"600001340","07-2006-0240","1540","0","0","500",,,"1540"
"200005327","05-2006-4960","4765.83","0","0","200",,,"0"
"600001876","07-2006-0249","0","0","0","0",,,"0"
"600052157","04-2007-4519","7000","0","0","0",,,"7000"
"600053055","02-2007-8310","0","0","0","438625",,,"0"
"600053246","09-2007-0108","0","0","0","99300000",,,"0"
"600078352","EF-2008-7262","30000","0","0","733575",,,"30000"
"600004422","HQ-2006-0328","500","0","0","2500",,,"500"
"600000501","06-2006-2122","0","0","0","2100",,,"0"
"600006020","HQ-2006-1673","1000","0","0","2500",,,"0"
"600006061","07-2006-0273","0","0","0","0",,,"0"
"600008211","HQ-2006-2162","1000","0","0","2500",,,"0"
"600005518","HQ-2006-0205","500","0","0","2500",,,"500"
"600006031","HQ-2006-1674","500","0","0","2500",,,"0"
"600008390","HQ-2006-1759","500","0","0","2500",,,"0"
"600006571","HQ-2006-0616","500","0","0","2500",,,"500"
"600004080","06-2006-0041","0","0","0","5000",,,"0"
"600003570","HQ-2006-2297","500","0","0","2500",,,"0"
"600003571","HQ-2006-0279","200","0","0","2500",,,"0"
"127317","01-2004-0033","0","0","0","0",,,"0"
"600003952","HQ-2006-0485","200","0","0","2500",,,"0"
"600000184","06-2006-1136","0","0","0","100",,,"0"
"600003971","HQ-2006-0489","1500","0","0","2500",,,"1500"
"600003969","HQ-2006-0663","200","0","0","2500",,,"200"
"600003974","HQ-2006-0490","500","0","0","2500",,,"0"
"600003977","HQ-2006-0492","500","0","0","2500",,,"500"
"600057590","03-2007-0259","0","0","0","200000",,,"0"
"600043851","04-2007-4512","2500","0","0","0",,,"2500"
"600041448","05-2007-0066","2873","0","0","0",,,"2873"
"600024143","02-2007-3401","17000","0","96516","91516",,,"0"
"600034223","08-2007-0060","0","0","0","85",,,"0"
"600041379","05-2007-3724","29250","0","0","0",,,"29250"
"600021089","06-2007-0604","0","0","0","1000",,,"0"
"600021064","03-2007-6017","0","0","0","1000",,,"0"
"600016632","09-1991-0049","0","0","0","25298000",,,"0"
"600007571","02-2006-9270","11800","0","0","25",,,"0"
"600012632","08-2006-0189","10000","0","0","1000",,,"10000"
"600008388","HQ-2006-1141","500","0","0","2500",,,"500"
"600008846","HQ-2006-2568","500","0","0","2500",,,"0"
"600007858","HQ-2006-0955","500","0","0","2500",,,"500"
"600009590","02-2006-3084","0","0","0","12000",,,"0"
"600000825","06-2006-2134","0","0","0","3100",,,"0"
"170475","08-2006-0051","6700","0","0","0",,,"0"
"600030435","04-2007-4500","125000","0","300000","0",,,"125000"
"600024470","04-2007-3001","1000","0","0","100",,,"1000"
"600019863","06-2007-1740","0","0","0","4000",,,"0"
"600029992","09-2007-0021","0","0","0","3000",,,"0"
"600004199","HQ-2006-0874","500","0","0","2500",,,"500"
"600078819","08-2008-0034","150","0","0","0",,,"150"
"600070288","01-2008-2001","21250","0","14000","6000",,,"21250"
"600079791","09-2008-0006","24100","0","0","0",,,"24100"
"600074448","04-2007-4540","15000","0","0","0",,,"15000"
"600074767","05-2008-0003","12500","0","0","0",,,"12500"
"600069327","09-2007-0199","52000","0","0","0",,,"52000"
"600075009","07-2008-0034","0","0","0","500",,,"0"
"600078098","05-2008-0012","0","0","0","0",,,"0"
"600037170","01-2007-9007","0","0","0","1000",,,"0"
"600032296","06-2007-1804","0","0","0","3000",,,"0"
"600004149","06-2006-0045","0","0","0","5000",,,"0"
"600004174","08-2006-0142","0","0","0","0","0","0","0"
"200002810","01-2006-0206","0","0","0","0",,,"0"
"600062334","02-2007-3326","14150","0","0","0",,,"0"
"600063515","02-2007-7946","150","0","0","0",,,"0"
"600064663","02-2007-3081","0","0","0","15000",,,"0"
"600069603","09-2007-0218","2300","0","0","6000",,,"2300"
"600069623","02-2006-0931","0","0","0","100",,,"0"
"600070008","10-2007-0209","0","0","0","100",,,"0"
"600070899","05-2008-3754","960","0","0","0",,,"960"
"19017","03-2000-0281","100000","0","0","130000",,,"300000"
"600073200","10-2008-0035","15804","0","59144","100",,,"15804"
"600063517","01-2007-9066","0","0","0","100",,,"0"
"137223","03-2005-0073","109000","0","0","0",,,"109000"
"600063603","07-2007-0251","0","0","0","100",,,"0"
"600065065","10-2007-0214","150","0","0","850",,,"150"
"600074961","01-2008-2053","0","0","0","50000",,,"0"
"600062870","07-2007-0242","0","0","0","100",,,"0"
"600007970","HQ-2006-1323","500","0","0","2500",,,"0"
"600007972","HQ-2006-1186","1000","0","0","2500",,,"0"
"600007971","HQ-2006-0961","500","0","0","2500",,,"500"
"600008695","HQ-2006-2170","12500","0","0","2500",,,"0"
"600008699","HQ-2006-2012","500","0","0","2500",,,"0"
"600012110","05-2006-4883","0","0","0","50",,,"0"
"600009308","HQ-2006-1000","500","0","0","2500",,,"500"
"600009317","HQ-2006-1781","200","0","0","2500",,,"0"
"600009328","HQ-2006-1783","200","0","0","2500",,,"0"
"600009338","HQ-2006-1786","500","0","0","2500",,,"0"
"600010346","HQ-2006-0849","200","0","0","2500",,,"200"
"600012540","10-2006-0362","300","0","0","850",,,"300"
"600004215","HQ-2006-2652","500","0","0","2500",,,"0"
"600004218","HQ-2006-2316","500","0","0","2500",,,"0"
"600004239","HQ-2006-2320","500","0","0","2500",,,"0"
"600004242","HQ-2006-2322","500","0","0","2500",,,"0"
"200003062","02-2006-8420","205","0","0","0",,,"0"
"600061843","04-2007-5168","0","0","0","2000",,,"0"
"600062604","04-2007-2769","3610.6","0","0","550",,,"3610.6"
"600016685","06-2006-8000","0","0","0","0",,,"0"
"600019435","06-2007-1109","0","0","0","100",,,"0"
"600017002","10-2007-0030","0","0","0","6000000",,,"0"
"600018729","04-2006-3028","21499","0","80000","10500",,,"0"
"600016159","02-2006-1002","0","0","0","10000",,,"0"
"600013713","03-2006-0069","0","0","0","72000",,,"0"
"600023912","06-2007-2711","1000","0","0","0",,,"1000"
"600021161","01-2007-1003","2190","0","0","300",,,"2190"
"600043865","02-2007-3311","14750","0","0","0",,,"0"
"600050476","04-2007-5504","100000","0","0","0",,,"103517.04"
"600050490","02-2007-4105","13125","0","105500","12200",,,"0"
"600018944","06-2007-1731","0","0","0","2000",,,"0"
"600007045","HQ-2006-1293","200","0","0","2500",,,"0"
"600007053","HQ-2006-2002","500","0","0","2500",,,"0"
"600061656","06-2007-2824","0","0","0","0",,,"0"
"600067543","09-2007-0234","63100","0","0","0",,,"63100"
"600019855","07-2007-0016","35000","0","0","0",,,"35000"
"200003372","06-2006-7007","800","0","0","0",,,"800"
"600019577","02-2007-7911","450","0","0","150",,,"0"
"600016553","09-1989-0039","0","0","0","120000",,,"0"
"600054904","01-2007-9044","0","0","0","1000",,,"0"
"2200029596","04-2008-9222","0","0","0","21398",,,"0"
"600043771","06-2007-1889","0","0","0","6500",,,"0"
"600051505","HQ-2006-5018","0","0","0","100",,,"0"
"600051593","HQ-2007-5019","0","0","0","100",,,"0"
"600051751","09-2007-0093","1400","0","0","0",,,"1400"
"600052294","07-2007-0174","2450","0","0","800",,,"0"
"600005291","HQ-2006-2368","200","0","0","2500",,,"0"
"600005646","HQ-2006-0247","200","0","0","2500",,,"200"
"600005669","HQ-2006-2690","200","0","0","2500",,,"0"
"600005671","HQ-2006-2692","500","0","0","2500",,,"0"
"600005891","HQ-2006-0553","200","0","0","2500",,,"0"
"600005897","HQ-2006-0554","500","0","0","2500",,,"500"
"600005929","HQ-2006-0777","500","0","0","2500",,,"500"
"600010484","01-2006-2202","0","0","0","2000",,,"0"
"600001174","HQ-2006-0029","200","0","0","2500",,,"0"
"600054361","09-2007-0114","20427.75","0","77006","0",,,"20427.75"
"600043775","03-2007-0166","16118","0","30796","5000",,,"16118"
"600043945","02-2006-0914","0","0","0","105195",,,"0"
"600037483","01-2007-1226","0","0","0","1000",,,"0"
"600035101","HQ-2006-2747","200","0","0","2500",,,"200"
"600035153","HQ-2006-2752","500","0","0","2500",,,"500"
"156142","02-2005-0015","0","0","0","2250000000",,,"0"
"600020835","01-2007-9003","0","0","0","600",,,"0"
"600023674","07-2007-0035","750","0","0","300",,,"750"
"600023696","07-2007-0038","300","0","0","100",,,"300"
"2200043929","05-2011-7049","25104","0","0","0",,,"25104"
"2200044800","04-2011-5005","500","0","0","3258",,,"500"
"600056922","06-2007-1139","0","0","0","100",,,"0"
"600059422","02-2007-4113","24060","0","0","43000",,,"0"
"600004551","HQ-2006-2326","500","0","0","2500",,,"0"
"600004554","HQ-2006-0517","500","0","0","2500",,,"500"
"600004949","HQ-2006-0163","200","0","0","2500",,,"0"
"600005082","02-2006-8511","0","0","0","12000",,,"0"
"600044905","06-2007-1801","0","0","0","6000",,,"0"
"600044942","05-2007-0074","10920","0","0","0",,,"10920"
"600022601","01-2007-8001","900","0","0","1836.33",,,"900"
"600022620","01-2007-8002","100","0","0","50",,,"100"
"600035592","EF-2007-7187","5000","0","0","0",,,"5000"
"600047187","08-2007-0099","0","0","0","65",,,"0"
"600047497","02-2007-3502","0","0","0","5000",,,"0"
"600047554","HQ-2007-5006","47685","0","0","100",,,"0"
"171044","06-2006-1941","0","0","0","3000",,,"0"
"600012562","05-2006-0316","3000","0","0","0",,,"3000"
"600012985","05-2006-3907","8485.45","0","0","0",,,"0"
"600013247","03-2006-6046","0","0","0","1000",,,"0"
"600013751","03-2006-0178","122560","0","0","150000",,,"0"
"600059800","EF-2007-7472","500","0","0","25",,,"500"
"600055808","07-2007-0183","5000","0","0","0",,,"5000"
"108621","03-2004-0068","618750","550000","0","29050000",,,"0"
"600056239","05-2007-0108","0","0","0","0",,,"0"
"600056247","05-2007-0109","0","0","0","0",,,"0"
"600045936","06-2007-1893","0","0","0","6500",,,"0"
"600056593","04-2007-1015","600","0","0","300",,,"600"
"600012458","04-2005-3766","0","0","0","3024600",,,"0"
"600062404","04-2007-1025","3600","0","0","300",,,"4518.47"
"600062664","02-2007-3064","0","0","0","50000",,,"0"
"600013537","03-2006-0293","325000","0","0","250256",,,"325000"
"600056717","09-2007-0137","59000","0","0","0",,,"59000"
"600049963","06-2007-1134","0","0","0","2000",,,"0"
"600027427","10-2007-0052","150","0","0","100",,,"150"
"600027450","04-2007-8001","400","0","0","500",,,"400"
"600037514","05-2007-3717","0","0","0","0",,,"0"
"600023134","08-2007-0025","0","0","0","38000",,,"0"
"600023188","07-2007-0031","41383","0","0","1000",,,"41383"
"600023308","01-2007-8004","900","0","0","2000",,,"900"
"600008005","HQ-2006-0700","1000","0","0","2500",,,"1000"
"600008035","HQ-2006-1600","2000","0","0","2500",,,"0"
"600008613","07-2006-0285","150","0","0","50",,,"150"
"600010246","HQ-2006-1018","500","0","0","2500",,,"500"
"600010289","HQ-2006-1023","200","0","0","2500",,,"200"
"600010416","HQ-2006-1035","200","0","0","2500",,,"200"
"163710","03-2006-0005","30000","0","0","2000",,,"0"
"600029087","06-2007-3516","2640","0","0","0",,,"2640"
"600033589","10-2007-0109","0","0","0","35000",,,"0"
"600047798","04-2007-3763","0","0","0","0",,,"0"
"600047841","07-2007-0153","0","0","0","22206",,,"0"
"600048143","06-2007-1127","0","0","0","1100",,,"0"
"600062052","06-2007-3590","720","0","0","0",,,"720"
"600075973","02-2008-7916","300","0","0","200",,,"0"
"600009233","HQ-2006-0994","500","0","0","2500",,,"500"
"600014146","09-2006-0232","0","0","0","13000",,,"0"
"600010301","05-2006-4007","0","0","0","0",,,"0"
"600014920","09-2006-0248","5416","0","0","0",,,"5416"
"600015848","03-2006-0168","0","0","0","108750",,,"0"
"600016239","09-2006-0258","350","0","0","0",,,"350"
"600022894","04-2007-4752","0","0","0","7000",,,"0"
"600022924","06-2007-3302","0","0","0","50",,,"0"
"600061883","HQ-2007-5013","53770.89","0","0","100",,,"0"
"600070483","01-2008-1005","0","0","0","5000",,,"0"
"600078356","05-2008-0019","0","0","0","0",,,"0"
"600063260","02-2007-3338","14900","0","0","0",,,"0"
"600079556","02-2007-4001","2000","0","0","0",,,"0"
"600084017","04-2008-1515","37408","0","0","100",,,"0"
"600011184","09-2006-0224","1500","0","0","5000",,,"1500"
"600011173","HQ-2006-2246","1000","0","0","2500",,,"0"
"600011175","HQ-2006-2248","500","0","0","2500",,,"0"
"600011594","08-2006-0175","15000","0","0","12030",,,"15000"
"600013192","05-2006-4886","0","0","0","50",,,"0"
"600013878","03-2006-0198","7605","0","22817","5400",,,"0"
"178546","03-2006-0172","0","0","0","0","471458.4","468737.57","0"
"600007107","04-2006-2679","3640","0","0","0",,,"965.3"
"600021043","09-2007-0011","1000","0","0","6000",,,"1000"
"600021047","09-2007-0012","1100","0","0","6000",,,"1100"
"600005685","HQ-2006-2120","500","0","0","2500",,,"0"
"600006164","HQ-2006-0393","500","0","0","2500",,,"500"
"600006496","09-2006-0173","19534","0","0","0",,,"19534"
"600006512","HQ-2006-2422","200","0","0","2500",,,"0"
"600006513","HQ-2006-2423","500","0","0","2500",,,"0"
"600009636","HQ-2006-1801","500","0","0","2500",,,"0"
"600009698","HQ-2006-1808","500","0","0","2500",,,"0"
"600016486","09-2006-0241","1","0","0","0",,,"1"
"600000165","04-2006-9151","0","0","0","0",,,"0"
"600000315","07-2006-0236","0","0","0","500",,,"0"
"600063088","02-2007-7944","600","0","0","0",,,"0"
"600043968","10-2007-0154","4050","0","0","9500",,,"4050"
"600065477","07-2007-0720","0","0","0","100",,,"0"
"600073867","03-2008-0012","8065","0","0","1000",,,"8065"
"600068256","05-2007-0170","0","0","0","0",,,"0"
"600068439","09-2007-0154","600","0","0","0",,,"600"
"600068827","09-2007-0212","12600","0","0","0",,,"12600"
"600076308","08-2008-0017","1500","0","0","1000",,,"1500"
"600007782","10-2006-0325","0","0","0","3000000",,,"0"
"600007794","HQ-2006-0833","200","0","0","2500",,,"200"
"600007816","HQ-2006-0450","500","0","0","2500",,,"500"
"600007818","04-2006-2680","3080","0","0","0",,,"0"
"600008055","HQ-2006-1642","500","0","0","2500",,,"0"
"600008065","HQ-2006-0965","1000","0","0","2500",,,"1000"
"600008067","HQ-2006-1426","200","0","0","2500",,,"0"
"600008076","HQ-2006-0967","500","0","0","2500",,,"500"
"600008078","HQ-2006-1429","500","0","0","2500",,,"0"
"600008088","HQ-2006-1432","500","0","0","2500",,,"0"
"600008094","HQ-2006-1434","200","0","0","2500",,,"0"
"600008110","HQ-2006-1441","500","0","0","2500",,,"0"
"600003554","HQ-2006-0469","500","0","0","2500",,,"0"
"600003555","HQ-2006-2294","200","0","0","2500",,,"0"
"50630","08-1996-0175","15000","0","0","0",,,"0"
"600001545","HQ-2006-0040","1000","0","0","2500",,,"1000"
"600049329","04-2007-5018","500","0","0","8892.1",,,"500"
"600049365","04-2007-5019","500","0","0","254141",,,"500"
"600049495","06-2007-1231","0","0","0","250",,,"0"
"600052663","07-2007-0171","6200","0","0","500",,,"6200"
"600026694","06-2006-6048","0","0","0","0",,,"0"
"600023375","01-2007-8005","300","0","0","5300",,,"300"
"600023632","07-2007-0032","3650","0","0","500",,,"3650"
"600010324","05-2006-4008","37500","0","0","0",,,"0"
"600010330","HQ-2006-0846","500","0","0","2500",,,"500"
"600010327","HQ-2006-0933","1000","0","0","2500",,,"1000"
"600011808","06-2006-3319","724388","0","668000","0",,,"724388"
"600016210","02-2006-0878","0","0","0","41700",,,"0"
"600052522","10-2007-0179","0","0","0","0",,,"0"
"146100","09-2005-0062","190000","0","0","0",,,"190000"
"157183","02-2005-1277","12000","0","0","0",,,"0"
"600063127","09-2007-0174","450","0","0","0",,,"450"
"600036351","02-2007-7108","12500","0","0","250",,,"0"
"600065745","02-2007-7950","300","0","0","22580",,,"0"
"600066595","09-2007-0187","150","0","0","0",,,"150"
"600027881","06-2007-1721","0","0","0","2100",,,"0"
"600028195","06-2007-3524","1000","0","0","0",,,"1000"
"600048328","04-2007-1765","0","0","0","100",,,"0"
"600048405","02-2007-3029","0","0","0","25000",,,"0"
"600008692","HQ-2006-1365","500","0","0","2500",,,"0"
"200004024","02-2006-5107","0","0","0","0",,,"0"
"600016988","09-2006-0270","11700","0","0","0",,,"11700"
"600017054","02-2007-7901","150","0","0","5382",,,"0"
"600012222","10-2006-0351","50","0","0","100",,,"50"
"600020870","09-2007-0009","300","0","0","0",,,"300"
"600020932","03-2007-0033","0","0","0","1500000",,,"0"
"600023900","07-2007-0047","3540","0","0","2000",,,"3540"
"600006394","06-2006-0613","0","0","0","0",,,"0"
"600058855","EF-2007-7374","500","0","0","25",,,"500"
"600057094","04-2007-2746","1290","0","0","500",,,"1290"
"600017355","09-2006-0279","0","0","0","21000",,,"0"
"600020791","01-2007-0506","0","0","0","200",,,"0"
"600013312","03-2006-0262","22000","0","132000","1000",,,"0"
"164016","06-2006-1726","0","0","0","500",,,"0"
"600007029","HQ-2006-1992","500","0","0","2500",,,"0"
"600003752","HQ-2006-1496","500","0","0","2500",,,"0"
"600003756","HQ-2006-0662","4500","0","0","2500",,,"4500"
"600003759","HQ-2006-2313","500","0","0","2500",,,"0"
"600003770","HQ-2006-2079","500","0","0","2500",,,"0"
"600003772","HQ-2006-2081","1500","0","0","2500",,,"0"
"600010046","04-2006-4531","25000","0","0","0",,,"25000"
"600010418","04-2006-4527","6000","0","0","2100",,,"6000"
"178773","10-2006-0294","1100","0","0","10000",,,"1100"
"173087","02-2006-9146","4102","0","11038","500",,,"0"
"600010454","HQ-2006-0736","500","0","0","2500",,,"500"
"600017412","04-2007-9803","300","0","0","450",,,"300"
"600068143","03-2007-0229","5200","0","0","0",,,"5200"
"600006608","HQ-2006-1702","500","0","0","2500",,,"0"
"600007432","HQ-2006-0445","200","0","0","2500",,,"200"
"600007441","HQ-2006-1301","2500","0","0","2500",,,"0"
"1000001150","09-2008-1014","1000","0","0","5000",,,"1000"
"1000002575","08-2008-0115","0","0","0","0",,,"0"
"600087187","08-2008-0081","0","0","0","2500",,,"0"
"600015475","03-2006-0259","0","0","0","1497",,,"0"
"600036679","10-2007-0121","300","0","0","250",,,"300"
