"ACTIVITY_ID","CASE_NUMBER","RELIEF_CODE","RELIEF_DESC"
"825","01-1998-0015","PEN","Penalty"
"826","01-1998-0016","PEN","Penalty"
"827","01-1998-0017","PEN","Penalty"
"828","01-1998-0018","PEN","Penalty"
"829","01-1998-0019","PEN","Penalty"
"830","01-1998-0020","PEN","Penalty"
"831","01-1998-0021","PEN","Penalty"
"832","01-1998-0022","PEN","Penalty"
"833","01-1998-0023","PEN","Penalty"
"834","01-1998-0024","PEN","Penalty"
"835","01-1998-0025","PEN","Penalty"
"836","01-1998-0026","PEN","Penalty"
"837","01-1998-0027","PEN","Penalty"
"838","01-1998-0028","INJ","Injunctive Relief"
"839","01-1998-0029","PEN","Penalty"
"840","01-1998-0030","PEN","Penalty"
"841","01-1998-0031","PEN","Penalty"
"842","01-1998-0032","PEN","Penalty"
"843","01-1998-0033","PEN","Penalty"
"844","01-1998-0034","PEN","Penalty"
"845","01-1998-0035","PEN","Penalty"
"846","01-1998-0036","PEN","Penalty"
"847","01-1998-0037","PEN","Penalty"
"848","01-1998-0038","PEN","Penalty"
"852","01-1998-0042","COR","Corrective Action (RCRA)"
"853","01-1998-0043","PEN","Penalty"
"854","01-1998-0044","PEN","Penalty"
"855","01-1998-0046","PEN","Penalty"
"860","01-1998-0051","INJ","Injunctive Relief"
"861","01-1998-0052","INJ","Injunctive Relief"
"862","01-1998-0053","INJ","Injunctive Relief"
"864","01-1998-0055","PEN","Penalty"
"865","01-1998-0056","INJ","Injunctive Relief"
"866","01-1998-0057","PEN","Penalty"
"868","01-1998-0059","PEN","Penalty"
"869","01-1998-0060","PEN","Penalty"
"870","01-1998-0061","PEN","Penalty"
"871","01-1998-0062","PEN","Penalty"
"872","01-1998-0063","PEN","Penalty"
"873","01-1998-0064","PEN","Penalty"
"874","01-1998-0065","PEN","Penalty"
"875","01-1998-0066","PEN","Penalty"
"876","01-1998-0067","PEN","Penalty"
"877","01-1998-0068","CRA","Cost Recovery"
"878","01-1998-0069","PEN","Penalty"
"879","01-1998-0070","PEN","Penalty"
"880","01-1998-0071","PEN","Penalty"
"881","01-1998-0072","PEN","Penalty"
"882","01-1998-0073","PEN","Penalty"
"885","01-1998-0077","CRR","Cost Recovery Removal (CERCLA)"
"886","01-1998-0078","CRA","Cost Recovery"
"886","01-1998-0078","IRM","Injunctive Removal (CERCLA)"
"887","01-1998-0079","INJ","Injunctive Relief"
"888","01-1998-0080","INJ","Injunctive Relief"
"888","01-1998-0080","PEN","Penalty"
"890","01-1998-0082","INJ","Injunctive Relief"
"890","01-1998-0082","PEN","Penalty"
"891","01-1998-0083","PEN","Penalty"
"892","01-1998-0084","INJ","Injunctive Relief"
"893","01-1998-0085","PEN","Penalty"
"894","01-1998-0086","PEN","Penalty"
"895","01-1998-0087","PEN","Penalty"
"896","01-1998-0088","PEN","Penalty"
"897","01-1998-0089","PEN","Penalty"
"898","01-1998-0090","PEN","Penalty"
"899","01-1998-0091","PEN","Penalty"
"900","01-1998-0092","PEN","Penalty"
"901","01-1998-0093","PEN","Penalty"
"902","01-1998-0094","PEN","Penalty"
"903","01-1998-0095","PEN","Penalty"
"904","01-1998-0096","PEN","Penalty"
"905","01-1998-0097","PEN","Penalty"
"906","01-1998-0098","PEN","Penalty"
"907","01-1998-0099","PEN","Penalty"
"908","01-1998-0100","PEN","Penalty"
"909","01-1998-0101","PEN","Penalty"
"910","01-1998-0102","INJ","Injunctive Relief"
"910","01-1998-0102","PEN","Penalty"
"911","01-1998-0103","INJ","Injunctive Relief"
"911","01-1998-0103","PEN","Penalty"
"912","01-1998-0104","INJ","Injunctive Relief"
"913","01-1998-0105","INJ","Injunctive Relief"
"916","01-1998-0109","PEN","Penalty"
"917","01-1998-0110","PEN","Penalty"
"918","01-1998-0111","PEN","Penalty"
"919","01-1998-0112","PEN","Penalty"
"920","01-1998-0113","PEN","Penalty"
"921","01-1998-0114","PEN","Penalty"
"922","01-1998-0115","PEN","Penalty"
"923","01-1998-0116","PEN","Penalty"
"924","01-1998-0117","PEN","Penalty"
"925","01-1998-0118","PEN","Penalty"
"926","01-1998-0119","PEN","Penalty"
"927","01-1998-0120","PEN","Penalty"
"928","01-1998-0121","INJ","Injunctive Relief"
"929","01-1998-0122","INJ","Injunctive Relief"
"929","01-1998-0122","PEN","Penalty"
"930","01-1998-0123","INJ","Injunctive Relief"
"931","01-1998-0124","PEN","Penalty"
"932","01-1998-0125","CFS","Cost Recovery RI/FS (CERCLA)"
"932","01-1998-0125","IRA","Injunctive Remedial Action (CERCLA)"
"932","01-1998-0125","IRD","Injunctive Remedial Design (CERCLA)"
"933","01-1998-0126","CRA","Cost Recovery"
"933","01-1998-0126","CRD","Cost Recovery Remedial Design (CERCLA)"
"934","01-1998-0127","PEN","Penalty"
"937","01-1998-0130","PEN","Penalty"
"938","01-1998-0131","PEN","Penalty"
"939","01-1998-0132","COR","Corrective Action (RCRA)"
"939","01-1998-0132","INJ","Injunctive Relief"
"939","01-1998-0132","PEN","Penalty"
"940","01-1998-0133","INJ","Injunctive Relief"
"940","01-1998-0133","PEN","Penalty"
"941","01-1998-0134","INJ","Injunctive Relief"
"941","01-1998-0134","PEN","Penalty"
"943","01-1998-0136","PEN","Penalty"
"944","01-1998-0137","PEN","Penalty"
"945","01-1998-0138","PEN","Penalty"
"946","01-1998-0139","PEN","Penalty"
"947","01-1998-0140","PEN","Penalty"
"948","01-1998-0141","PEN","Penalty"
"949","01-1998-0142","PEN","Penalty"
"950","01-1998-0143","PEN","Penalty"
"951","01-1998-0144","PEN","Penalty"
"952","01-1998-0145","PEN","Penalty"
"953","01-1998-0146","PEN","Penalty"
"954","01-1998-0147","PEN","Penalty"
"955","01-1998-0149","PEN","Penalty"
"958","01-1998-0152","INJ","Injunctive Relief"
"959","01-1998-0153","INJ","Injunctive Relief"
"961","01-1998-0155","PEN","Penalty"
"962","01-1998-0156","INJ","Injunctive Relief"
"962","01-1998-0156","PEN","Penalty"
"963","01-1998-0157","INJ","Injunctive Relief"
"964","01-1998-0158","PEN","Penalty"
"965","01-1998-0159","PEN","Penalty"
"966","01-1998-0160","PEN","Penalty"
"967","01-1998-0161","PEN","Penalty"
"968","01-1998-0162","PEN","Penalty"
"969","01-1998-0163","PEN","Penalty"
"970","01-1998-0164","PEN","Penalty"
"971","01-1998-0165","PEN","Penalty"
"972","01-1998-0166","PEN","Penalty"
"973","01-1998-0167","PEN","Penalty"
"974","01-1998-0168","PEN","Penalty"
"975","01-1998-0169","CRR","Cost Recovery Removal (CERCLA)"
"975","01-1998-0169","IRM","Injunctive Removal (CERCLA)"
"976","01-1998-0170","PEN","Penalty"
"978","01-1998-0172","PEN","Penalty"
"980","01-1998-0174","CFS","Cost Recovery RI/FS (CERCLA)"
"981","01-1998-0175","IRM","Injunctive Removal (CERCLA)"
"984","01-1998-0178","INJ","Injunctive Relief"
"984","01-1998-0178","PEN","Penalty"
"985","01-1998-0179","PEN","Penalty"
"988","01-1998-0182","GMA","100% Grav Mitigation Thru Audit"
"990","01-1998-0184","GMA","100% Grav Mitigation Thru Audit"
"994","01-1999-0001","OCR","Other Cost Recovery (CERCLA)"
"995","01-1999-0002","PEN","Penalty"
"996","01-1999-0003","CRA","Cost Recovery"
"996","01-1999-0003","CRD","Cost Recovery Remedial Design (CERCLA)"
"996","01-1999-0003","CRR","Cost Recovery Removal (CERCLA)"
"999","01-1999-0007","COR","Corrective Action (RCRA)"
"1000","01-1999-0009","PEN","Penalty"
"1002","01-1999-0011","PEN","Penalty"
"1003","01-1999-0012","PEN","Penalty"
"1004","01-1999-0013","PEN","Penalty"
"1005","01-1999-0014","PEN","Penalty"
"1006","01-1999-0015","PEN","Penalty"
"1007","01-1999-0016","PEN","Penalty"
"1008","01-1999-0017","PEN","Penalty"
"1009","01-1999-0018","PEN","Penalty"
"1010","01-1999-0019","PEN","Penalty"
"1011","01-1999-0020","PEN","Penalty"
"1012","01-1999-0021","PEN","Penalty"
"1013","01-1999-0022","PEN","Penalty"
"1014","01-1999-0023","PEN","Penalty"
"1015","01-1999-0024","PEN","Penalty"
"1016","01-1999-0025","PEN","Penalty"
"1017","01-1999-0026","PEN","Penalty"
"1018","01-1999-0027","PEN","Penalty"
"1019","01-1999-0028","PEN","Penalty"
"1020","01-1999-0029","PEN","Penalty"
"1023","01-1999-0032","INJ","Injunctive Relief"
"1024","01-1999-0033","PEN","Penalty"
"1025","01-1999-0034","INJ","Injunctive Relief"
"1026","01-1999-0035","PEN","Penalty"
"1027","01-1999-0036","INJ","Injunctive Relief"
"1028","01-1999-0037","INJ","Injunctive Relief"
"1028","01-1999-0037","PEN","Penalty"
"1029","01-1999-0038","PEN","Penalty"
"1030","01-1999-0039","INJ","Injunctive Relief"
"1031","01-1999-0040","INJ","Injunctive Relief"
"1032","01-1999-0043","CRA","Cost Recovery"
"1032","01-1999-0043","CRD","Cost Recovery Remedial Design (CERCLA)"
"1037","01-1999-0048","IRA","Injunctive Remedial Action (CERCLA)"
"1037","01-1999-0048","IRD","Injunctive Remedial Design (CERCLA)"
"1038","01-1999-0049","PEN","Penalty"
"1039","01-1999-0050","PEN","Penalty"
"1041","01-1999-0052","CFS","Cost Recovery RI/FS (CERCLA)"
"1042","01-1999-0053","CRR","Cost Recovery Removal (CERCLA)"
"1043","01-1999-0054","CFS","Cost Recovery RI/FS (CERCLA)"
"1043","01-1999-0054","CRD","Cost Recovery Remedial Design (CERCLA)"
"1043","01-1999-0054","CRR","Cost Recovery Removal (CERCLA)"
"1044","01-1999-0055","CFS","Cost Recovery RI/FS (CERCLA)"
"1044","01-1999-0055","CRD","Cost Recovery Remedial Design (CERCLA)"
"1044","01-1999-0055","CRR","Cost Recovery Removal (CERCLA)"
"1045","01-1999-0056","INJ","Injunctive Relief"
"1045","01-1999-0056","PEN","Penalty"
"1047","01-1999-0058","INJ","Injunctive Relief"
"1047","01-1999-0058","PEN","Penalty"
"1048","01-1999-0059","INJ","Injunctive Relief"
"1048","01-1999-0059","PEN","Penalty"
"1049","01-1999-0060","PEN","Penalty"
"1050","01-1999-0061","PEN","Penalty"
"1051","01-1999-0062","PEN","Penalty"
"1052","01-1999-0063","PEN","Penalty"
"1053","01-1999-0064","INJ","Injunctive Relief"
"1054","01-1999-0065","COL","Collection Of A Pre-Existing Debt"
"1054","01-1999-0065","PEN","Penalty"
"1055","01-1999-0066","PEN","Penalty"
"1056","01-1999-0067","INJ","Injunctive Relief"
"1059","01-1999-0070","PEN","Penalty"
"1062","01-1999-0073","INJ","Injunctive Relief"
"1062","01-1999-0073","PEN","Penalty"
"1063","01-1999-0074","INJ","Injunctive Relief"
"1063","01-1999-0074","PEN","Penalty"
"1064","01-1999-0075","INJ","Injunctive Relief"
"1066","01-1999-0077","INJ","Injunctive Relief"
"1066","01-1999-0077","PEN","Penalty"
"1067","01-1999-0078","COR","Corrective Action (RCRA)"
"1068","01-1999-0079","PEN","Penalty"
"1069","01-1999-0080","INJ","Injunctive Relief"
"1070","01-1999-0081","PEN","Penalty"
"1071","01-1999-0082","PEN","Penalty"
"1072","01-1999-0083","PEN","Penalty"
"1073","01-1999-0084","INJ","Injunctive Relief"
"1073","01-1999-0084","PEN","Penalty"
"1074","01-1999-0085","INJ","Injunctive Relief"
"1075","01-1999-0086","INJ","Injunctive Relief"
"1076","01-1999-0087","CRR","Cost Recovery Removal (CERCLA)"
"1077","01-1999-0088","INJ","Injunctive Relief"
"1078","01-1999-0089","INJ","Injunctive Relief"
"1079","01-1999-0090","PEN","Penalty"
"1080","01-1999-0091","PEN","Penalty"
"1081","01-1999-0092","INJ","Injunctive Relief"
"1081","01-1999-0092","PEN","Penalty"
"1082","01-1999-0093","INJ","Injunctive Relief"
"1083","01-1999-0094","INJ","Injunctive Relief"
"1084","01-1999-0095","PEN","Penalty"
"1089","01-1999-0100","INJ","Injunctive Relief"
"1089","01-1999-0100","PEN","Penalty"
"1092","01-1999-0103","PEN","Penalty"
"1093","01-1999-0104","INJ","Injunctive Relief"
"1094","01-1999-0105","IRM","Injunctive Removal (CERCLA)"
"1096","01-1999-0107","CRA","Cost Recovery"
"1097","01-1999-0108","INJ","Injunctive Relief"
"1098","01-1999-0109","INJ","Injunctive Relief"
"1099","01-1999-0110","PEN","Penalty"
"1100","01-1999-0111","PEN","Penalty"
"1101","01-1999-0112","IRA","Injunctive Remedial Action (CERCLA)"
"1102","01-1999-0113","CRR","Cost Recovery Removal (CERCLA)"
"1103","01-1999-0114","CRA","Cost Recovery"
"1103","01-1999-0114","CRD","Cost Recovery Remedial Design (CERCLA)"
"1103","01-1999-0114","IRA","Injunctive Remedial Action (CERCLA)"
"1103","01-1999-0114","IRD","Injunctive Remedial Design (CERCLA)"
"1104","01-1999-0117","CRA","Cost Recovery"
"1106","01-1999-0120","CRR","Cost Recovery Removal (CERCLA)"
"1107","01-1999-0121","CRR","Cost Recovery Removal (CERCLA)"
"1108","01-1999-0122","IRM","Injunctive Removal (CERCLA)"
"1109","01-1999-0123","PEN","Penalty"
"1110","01-1999-0124","PEN","Penalty"
"1111","01-1999-0125","PEN","Penalty"
"1112","01-1999-0126","PEN","Penalty"
"1113","01-1999-0127","PEN","Penalty"
"1114","01-1999-0128","PEN","Penalty"
"1115","01-1999-0129","PEN","Penalty"
"1116","01-1999-0130","PEN","Penalty"
"1117","01-1999-0131","PEN","Penalty"
"1118","01-1999-0132","PEN","Penalty"
"1119","01-1999-0133","PEN","Penalty"
"1120","01-1999-0134","PEN","Penalty"
"1121","01-1999-0135","PEN","Penalty"
"1122","01-1999-0136","PEN","Penalty"
"1123","01-1999-0137","PEN","Penalty"
"1124","01-1999-0138","PEN","Penalty"
"1125","01-1999-0139","PEN","Penalty"
"1127","01-1999-0141","PEN","Penalty"
"1128","01-1999-0142","PEN","Penalty"
"1129","01-1999-0143","PEN","Penalty"
"1130","01-1999-0144","PEN","Penalty"
"1131","01-1999-0145","PEN","Penalty"
"1132","01-1999-0146","PEN","Penalty"
"1133","01-1999-0147","PEN","Penalty"
"1134","01-1999-0148","PEN","Penalty"
"1135","01-1999-0149","PEN","Penalty"
"1136","01-1999-0150","PEN","Penalty"
"1137","01-1999-0151","PEN","Penalty"
"1138","01-1999-0152","PEN","Penalty"
"1139","01-1999-0153","PEN","Penalty"
"1140","01-1999-0154","PEN","Penalty"
"1141","01-1999-0155","PEN","Penalty"
"1142","01-1999-0156","PEN","Penalty"
"1143","01-1999-0157","PEN","Penalty"
"1144","01-1999-0158","PEN","Penalty"
"1145","01-1999-0159","PEN","Penalty"
"1146","01-1999-0160","PEN","Penalty"
"1147","01-1999-0161","PEN","Penalty"
"1148","01-1999-0162","PEN","Penalty"
"1149","01-1999-0163","PEN","Penalty"
"1150","01-1999-0164","PEN","Penalty"
"1151","01-1999-0165","PEN","Penalty"
"1152","01-1999-0166","PEN","Penalty"
"1154","01-1999-0168","PEN","Penalty"
"1155","01-1999-0169","INJ","Injunctive Relief"
"1155","01-1999-0169","PEN","Penalty"
"1156","01-1999-0170","PEN","Penalty"
"1157","01-1999-0171","PEN","Penalty"
"1158","01-1999-0172","INJ","Injunctive Relief"
"1158","01-1999-0172","PEN","Penalty"
"1159","01-1999-0173","PEN","Penalty"
"1160","01-1999-0174","INJ","Injunctive Relief"
"1160","01-1999-0174","PEN","Penalty"
"1162","01-1999-0176","CFS","Cost Recovery RI/FS (CERCLA)"
"1165","01-1999-0179","PEN","Penalty"
"1166","01-1999-0180","PEN","Penalty"
"1174","01-1999-0188","INJ","Injunctive Relief"
"1184","01-1999-0198","PEN","Penalty"
"1185","01-1999-0199","PEN","Penalty"
"1186","01-1999-0200","PEN","Penalty"
"1188","01-1999-0203","PEN","Penalty"
"1189","01-1999-0204","PEN","Penalty"
"1190","01-1999-0205","PEN","Penalty"
"1191","01-1999-0206","PEN","Penalty"
"1192","01-1999-0207","PEN","Penalty"
"1193","01-1999-0208","PEN","Penalty"
"1194","01-1999-0209","PEN","Penalty"
"1196","01-1999-0211","PEN","Penalty"
"1197","01-1999-0212","PEN","Penalty"
"600005432","01-1999-0500","INJ","Injunctive Relief"
"1199","01-2000-0001","INJ","Injunctive Relief"
"1200","01-2000-0002","PEN","Penalty"
"1201","01-2000-0003","CRR","Cost Recovery Removal (CERCLA)"
"1202","01-2000-0004","PEN","Penalty"
"1203","01-2000-0005","INJ","Injunctive Relief"
"1204","01-2000-0006","PEN","Penalty"
"1205","01-2000-0007","PEN","Penalty"
"1206","01-2000-0008","INJ","Injunctive Relief"
"1206","01-2000-0008","PEN","Penalty"
"1207","01-2000-0009","INJ","Injunctive Relief"
"1207","01-2000-0009","PEN","Penalty"
"1209","01-2000-0011","INJ","Injunctive Relief"
"1210","01-2000-0012","PEN","Penalty"
"1215","01-2000-0017","INJ","Injunctive Relief"
"1215","01-2000-0017","PEN","Penalty"
"1216","01-2000-0018","PEN","Penalty"
"1217","01-2000-0019","PEN","Penalty"
"1218","01-2000-0020","PEN","Penalty"
"1219","01-2000-0021","PEN","Penalty"
"1220","01-2000-0022","PEN","Penalty"
"1221","01-2000-0023","PEN","Penalty"
"1222","01-2000-0024","PEN","Penalty"
"1223","01-2000-0025","PEN","Penalty"
"1224","01-2000-0026","PEN","Penalty"
"1225","01-2000-0027","PEN","Penalty"
"1226","01-2000-0028","PEN","Penalty"
"1227","01-2000-0029","PEN","Penalty"
"1228","01-2000-0030","PEN","Penalty"
"1229","01-2000-0031","CRR","Cost Recovery Removal (CERCLA)"
"1234","01-2000-0036","INJ","Injunctive Relief"
"1235","01-2000-0037","INJ","Injunctive Relief"
"1236","01-2000-0038","PEN","Penalty"
"1237","01-2000-0039","PEN","Penalty"
"1239","01-2000-0041","INJ","Injunctive Relief"
"1239","01-2000-0041","PEN","Penalty"
"1240","01-2000-0042","INJ","Injunctive Relief"
"1240","01-2000-0042","PEN","Penalty"
"1241","01-2000-0043","INJ","Injunctive Relief"
"1241","01-2000-0043","PEN","Penalty"
"1242","01-2000-0044","INJ","Injunctive Relief"
"1242","01-2000-0044","PEN","Penalty"
"1243","01-2000-0045","INJ","Injunctive Relief"
"1243","01-2000-0045","PEN","Penalty"
"1244","01-2000-0046","INJ","Injunctive Relief"
"1246","01-2000-0049","IRM","Injunctive Removal (CERCLA)"
"1248","01-2000-0051","INJ","Injunctive Relief"
"1249","01-2000-0052","IRA","Injunctive Remedial Action (CERCLA)"
"1250","01-2000-0053","OCR","Other Cost Recovery (CERCLA)"
"1251","01-2000-0054","OCR","Other Cost Recovery (CERCLA)"
"1252","01-2000-0055","INJ","Injunctive Relief"
"1252","01-2000-0055","PEN","Penalty"
"1253","01-2000-0056","PEN","Penalty"
"1255","01-2000-0058","IFS","Injunctive RI/FS (CERCLA)"
"1255","01-2000-0058","IRM","Injunctive Removal (CERCLA)"
"1269","01-2000-0072","CRR","Cost Recovery Removal (CERCLA)"
"1270","01-2000-0073","CRR","Cost Recovery Removal (CERCLA)"
"1350","01-2000-0155","CRA","Cost Recovery"
"1351","01-2000-0156","CRA","Cost Recovery"
"1368","01-2000-0182","INJ","Injunctive Relief"
"1386","01-2000-0200","PEN","Penalty"
"1387","01-2000-0201","INJ","Injunctive Relief"
"1388","01-2000-0202","OCR","Other Cost Recovery (CERCLA)"
"1389","01-2000-0203","PEN","Penalty"
"1392","01-2000-0207","CRA","Cost Recovery"
"1393","01-2000-0208","OCR","Other Cost Recovery (CERCLA)"
"1395","01-2000-0210","INJ","Injunctive Relief"
"1395","01-2000-0210","PEN","Penalty"
"1396","01-2000-0211","PEN","Penalty"
"1397","01-2000-0213","PEN","Penalty"
"1399","01-2000-0215","INJ","Injunctive Relief"
"1399","01-2000-0215","PEN","Penalty"
"1400","01-2000-0216","PEN","Penalty"
"1401","01-2000-0217","PEN","Penalty"
"1402","01-2000-0218","PEN","Penalty"
"1403","01-2000-0219","PEN","Penalty"
"1404","01-2000-0220","PEN","Penalty"
"1405","01-2000-0221","PEN","Penalty"
"1406","01-2000-0222","PEN","Penalty"
"1407","01-2000-0223","PEN","Penalty"
"1408","01-2000-0224","INJ","Injunctive Relief"
"1410","01-2000-0226","INJ","Injunctive Relief"
"1410","01-2000-0226","PEN","Penalty"
"1411","01-2000-0227","PEN","Penalty"
"1412","01-2000-0228","INJ","Injunctive Relief"
"1412","01-2000-0228","PEN","Penalty"
"1413","01-2000-0229","PEN","Penalty"
"1415","01-2000-0231","INJ","Injunctive Relief"
"1416","01-2000-0232","CRR","Cost Recovery Removal (CERCLA)"
"1417","01-2000-0233","CRR","Cost Recovery Removal (CERCLA)"
"1420","01-2000-0236","INJ","Injunctive Relief"
"1420","01-2000-0236","PEN","Penalty"
"1421","01-2000-0237","PEN","Penalty"
"1423","01-2000-0239","IRM","Injunctive Removal (CERCLA)"
"1424","01-2000-0241","PEN","Penalty"
"1425","01-2000-0242","PEN","Penalty"
"1426","01-2000-0243","PEN","Penalty"
"1427","01-2000-0244","PEN","Penalty"
"1428","01-2000-0245","PEN","Penalty"
"1429","01-2000-0247","PEN","Penalty"
"1430","01-2000-0248","PEN","Penalty"
"1431","01-2000-0249","PEN","Penalty"
"1432","01-2000-0250","PEN","Penalty"
"1433","01-2000-0251","PEN","Penalty"
"1434","01-2000-0252","PEN","Penalty"
"1435","01-2000-0253","PEN","Penalty"
"1436","01-2000-0254","PEN","Penalty"
"1437","01-2000-0255","PEN","Penalty"
"1438","01-2000-0256","PEN","Penalty"
"1439","01-2000-0257","PEN","Penalty"
"1440","01-2000-0258","PEN","Penalty"
"1441","01-2000-0259","PEN","Penalty"
"1442","01-2000-0260","PEN","Penalty"
"1443","01-2000-0261","PEN","Penalty"
"1444","01-2000-0262","PEN","Penalty"
"1445","01-2000-0263","PEN","Penalty"
"1446","01-2000-0264","PEN","Penalty"
"1447","01-2000-0265","PEN","Penalty"
"1448","01-2000-0266","PEN","Penalty"
"1449","01-2000-0267","PEN","Penalty"
"1450","01-2000-0268","CRR","Cost Recovery Removal (CERCLA)"
"1458","01-2000-0278","PEN","Penalty"
"1459","01-2001-0001","CRA","Cost Recovery"
"1460","01-2001-0002","PEN","Penalty"
"1462","01-2001-0004","INJ","Injunctive Relief"
"1463","01-2001-0005","PEN","Penalty"
"1466","01-2001-0008","INJ","Injunctive Relief"
"1470","01-2001-0012","COL","Collection Of A Pre-Existing Debt"
"1470","01-2001-0012","INJ","Injunctive Relief"
"1470","01-2001-0012","PEN","Penalty"
"1471","01-2001-0013","CRA","Cost Recovery"
"1472","01-2001-0014","CRA","Cost Recovery"
"1473","01-2001-0015","CRA","Cost Recovery"
