"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","STATE_LOCAL_PENALTY_AMT","COST_RECOVERY_AMT","FED_PENALTY","COMPLIANCE_ACTION_COST","SEP_COST","PENALTY_COLLECTED_AMT"
"36131","06-1995-0260","24161",,"0","27300","0",,
"34751","06-1989-0447","22959",,"0","1920","0",,
"34752","06-1989-0448","22960",,"0","400","0",,
"34753","06-1989-0449","22961",,"0","0","0",,
"36383","06-1996-0079","24380",,"0","0","6000",,
"41101","06-2001-0199","28979",,"0","28948","0",,"28948"
"43781","07-1990-0188","31119","0","0","25000","0",,
"43783","07-1990-0192","31120",,"0","0","0",,
"43785","07-1990-0197","31121","0","0","810","0",,
"43786","07-1990-0198","31122","0","0","25000","0",,
"43788","07-1990-0200","31123","0","0","4000","0",,
"43789","07-1990-0201","31124","0","0","500","0",,
"43793","07-1990-0207","31125","0","0","5000","0",,
"43795","07-1990-0210","31126",,"0","0","0",,
"43022","07-1987-0277","30578",,"0","200","0",,
"43023","07-1987-0278","30579",,"0","200","0",,
"43024","07-1987-0279","30580",,"0","50","0",,
"43025","07-1987-0280","30581",,"0","200","0",,
"43027","07-1987-0283","30582",,"0","250","0",,
"43442","07-1989-0169","30879","0","0","9500","0",,
"43443","07-1989-0170","30880",,"0","0","0",,
"43446","07-1989-0173","30881","0","0","15000","0",,
"43447","07-1989-0174","30882",,"0","2000","0",,
"43450","07-1989-0178","30883",,"0","0","0",,
"43451","07-1989-0179","30884",,"0","400","0",,
"43452","07-1989-0180","30885",,"0","500","0",,
"43453","07-1989-0181","30886",,"0","0","0",,
"43454","07-1989-0182","30887",,"0","0","0",,
"43455","07-1989-0183","30888",,"0","250","0",,
"44732","07-1993-0253","31657","0","0","20000","0",,"20000"
"44733","07-1993-0254","31658","0","0","38908","0",,
"44734","07-1993-0256","31659","0","0","7000","0",,"7000"
"44735","07-1993-0257","31660","0","0","2300","0",,
"43682","07-1990-0030","31047","0","0","10400","0",,
"43685","07-1990-0033","31048","0","0","750","0",,
"43686","07-1990-0034","31049","0","0","300","0",,
"43687","07-1990-0035","31050","0","0","300","0",,
"43688","07-1990-0036","31051","0","0","32000","0",,"71960.21"
"43689","07-1990-0037","31052","0","0","17625","0",,
"43690","07-1990-0038","31053","0","0","15881","0",,
"43691","07-1990-0039","31054","0","0","2625","0",,
"43692","07-1990-0040","31055","0","0","22300","0",,
"47476","07-2002-0010","33978",,"0","0","600",,
"47477","07-2002-0011","33979",,"0","0","600",,
"47478","07-2002-0012","33980",,"75000","0","550000",,
"47479","07-2002-0013","33981",,"0","0","0",,
"47480","07-2002-0014","33982",,"0","0","0",,
"47481","07-2002-0015","33983",,"0","2000","500",,"2000"
"47482","07-2002-0016","33984",,"0","1000","51",,
"47483","07-2002-0017","33985",,"0","0","600",,
"47484","07-2002-0018","33986",,"0","500","500",,
"47485","07-2002-0019","33987",,"0","55000","100",,
"47487","07-2002-0021","33989",,"0","500","500",,
"47488","07-2002-0022","33990",,"0","800","500",,"800"
"47490","07-2002-0024","33991",,"0","0","20198",,
"47503","07-2002-0039","34000",,"0","0","50",,
"47504","07-2002-0040","34001",,"0","500","500",,
"47505","07-2002-0041","34002",,"0","4700","1500",,
"41084","06-2001-0182","28962",,"0","0","0",,
"41085","06-2001-0183","28963",,"0","0","0",,
"41086","06-2001-0184","28964",,"0","0","0",,
"41087","06-2001-0185","28965",,"0","0","0",,
"41088","06-2001-0186","28966",,"0","0","4000",,
"41089","06-2001-0187","28967",,"0","0","0",,
"41090","06-2001-0188","28968",,"0","0","4000",,
"41091","06-2001-0189","28969",,"0","0","4000",,
"41092","06-2001-0190","28970",,"0","0","4000",,
"41093","06-2001-0191","28971",,"0","0","0",,
"41094","06-2001-0192","28972",,"0","0","0",,
"47439","07-2001-0292","33950",,"175000","0","0",,
"47440","07-2001-0293","33951",,"0","3500","0",,
"47441","07-2001-0294","33952",,"0","35000","0",,"35000"
"47443","07-2001-0297","33953",,"0","0","12524",,
"47444","07-2001-0298","33954",,"0","0","500",,
"47445","07-2001-0299","33955",,"0","0","0",,
"47446","07-2001-0300","33956",,"0","0","0",,
"47447","07-2001-0301","33957",,"0","1540","1500","4620",
"48334","08-1989-0043","34663",,"0","90000","0",,
"48336","08-1989-0045","34664",,"0","0","0",,
"48337","08-1989-0046","34665",,"0","1687","0",,
"48338","08-1989-0047","34666",,"0","2250","0",,
"48340","08-1989-0049","34667",,"0","450","0",,
"47633","08-1975-0001","34116",,"0","6000","0",,
"47634","08-1975-0002","34117",,"0","10000","0",,
"47636","08-1975-0004","34118",,"0","7000","0",,
"47637","08-1975-0005","34119",,"0","15000","0",,
"47638","08-1975-0006","34120",,"0","1500","0",,
"47178","07-2001-0024","33709",,"0","0","0",,
"47179","07-2001-0025","33710",,"0","0","0",,
"47180","07-2001-0026","33711",,"0","0","0",,
"47181","07-2001-0027","33712",,"0","0","0",,
"47182","07-2001-0028","33713",,"0","5621","0",,
"47183","07-2001-0029","33714",,"0","1925","500","0","1925"
"47185","07-2001-0031","33716",,"0","5400","0",,
"47186","07-2001-0032","33717",,"0","0","0",,
"47187","07-2001-0033","33718",,"0","37253","3611",,
"47188","07-2001-0035","33719",,"0","1550","0",,
"47189","07-2001-0036","33720",,"0","900","0",,"900"
"47190","07-2001-0037","33721",,"0","1650","0",,"1650"
"47191","07-2001-0038","33722",,"0","2250","0",,
"47192","07-2001-0039","33723",,"0","5100","0",,
"47193","07-2001-0040","33724",,"0","770","500","0",
"47194","07-2001-0041","33725",,"0","3080","500",,"3670.56"
"47195","07-2001-0042","33726",,"0","880","0",,
"47196","07-2001-0043","33727",,"0","4000","500","3000","4068.21"
"43416","07-1989-0139","30862",,"0","500","0",,
"43417","07-1989-0140","30863",,"0","0","0",,
"43418","07-1989-0141","30864",,"0","0","0",,
"43419","07-1989-0142","30865",,"0","400","0",,
"43424","07-1989-0148","30866","0","0","500000","0",,
"43425","07-1989-0149","30867","0","0","10000","0",,
"34714","06-1989-0410","22922",,"0","1000","0",,
"34715","06-1989-0411","22923",,"0","1975","0",,
"34716","06-1989-0412","22924",,"0","0","0",,
"34717","06-1989-0413","22925",,"0","0","0",,
"34718","06-1989-0414","22926",,"0","0","0",,
"34719","06-1989-0415","22927",,"0","200","0",,
"34720","06-1989-0416","22928",,"0","100","0",,
"39616","06-1999-0952","27547",,"0","0","0",,
"39617","06-1999-0953","27548",,"0","1750","1000","0",
"39618","06-1999-0954","27549",,"0","500","1000","0",
"39619","06-1999-0955","27550",,"0","0","1000","0",
"39620","06-1999-0956","27551",,"0","2000","1000","0",
"39621","06-1999-0957","27552",,"0","0","0",,
"39622","06-1999-0958","27553",,"0","0","0",,
"39623","06-1999-0959","27554",,"0","0","0",,
"39624","06-1999-0960","27555",,"0","0","0",,
"39629","06-2000-0001","27560",,"0","0","0",,
"39630","06-2000-0002","27561",,"0","0","7000",,
"40436","06-2000-0820","28354",,"0","750","0",,
"40437","06-2000-0821","28355",,"0","1500","0",,
"40438","06-2000-0822","28356",,"0","2500","0",,
"40439","06-2000-0823","28357",,"0","750","0",,
"40440","06-2000-0824","28358",,"0","750","0",,
"28757","05-1994-0074","18571",,"0","0","0",,
"26871","05-1988-0167","17321","0","0","22500","0",,
"26873","05-1988-0170","17322",,"0","3000","0",,
"26874","05-1988-0171","17323",,"0","49500","0",,
"26875","05-1988-0172","17324",,"0","17000","0",,
"25967","05-1986-0161","16646","0","0","150096","0",,
"25968","05-1986-0162","16647","0","0","350000","0",,
"25970","05-1986-0164","16648",,"0","5000","0",,
"25971","05-1986-0166","16649","0","0","4500","0",,
"25972","05-1986-0167","16650",,"0","0","0",,
"25973","05-1986-0168","16651","0","0","840","0",,
"25975","05-1986-0171","16652",,"0","0","0",,
"25977","05-1986-0173","16654",,"0","3500","0",,
"25978","05-1986-0174","16655",,"0","300","0",,
"25979","05-1986-0175","16656",,"0","525","0",,
"50053","08-1994-0290","35578",,"0","16147","0",,
"50054","08-1994-0291","35579",,"0","2500","0","0",
"50055","08-1994-0292","35580",,"0","4000","0",,
"50056","08-1994-0294","35581",,"0","2500","0",,
"50057","08-1994-0295","35582",,"0","1275","0",,
"52444","09-1993-0027","37691",,"0","337703","0",,
"52445","09-1993-0028","37692",,"0","100000","20000",,
"52446","09-1993-0029","37693","95875","0","199125","1300000","0",
"52447","09-1993-0030","37694",,"0","185000","0",,
"52448","09-1993-0031","37695","30000","0","30000","27000","140000",
"52449","09-1993-0032","37696","88000","0","88000","150000",,
"52450","09-1993-0033","37697","34000","0","34000","0",,
"51606","08-2000-0207","36932",,"0","0","0",,
"51607","08-2000-0208","36933",,"0","0","0",,
"52295","09-1992-0020","37557",,"0","28900","0",,
"52296","09-1992-0021","37558",,"0","14450","0",,
"52297","09-1992-0022","37559",,"0","43350","0",,
"52298","09-1992-0023","37560",,"0","17000","0",,
"52299","09-1992-0024","37561",,"0","24000","0",,
"52300","09-1992-0025","37562",,"0","0","0",,
"52301","09-1992-0026","37563",,"0","32000","0",,
"52302","09-1992-0027","37564",,"0","50575","0",,
"52303","09-1992-0028","37565",,"0","28000","0",,
"53117","09-1999-0055","43203",,"0","1750000","0",,
"53118","09-1999-0056","38291",,"0","15525","0",,
"52628","09-1996-0010","37863",,"0","30000","0","0",
"52629","09-1996-0011","37864",,"0","0","500000",,
"52630","09-1996-0012","37865",,"0","0","0",,
"46901","07-2000-0406","33453",,"0","2000","500",,
"46902","07-2000-0407","33454",,"0","7700","250",,
"46903","07-2000-0408","33455",,"0","7700","0",,
"46904","07-2000-0409","33456",,"0","6050","250",,"6050"
"46905","07-2000-0410","33457",,"0","1400","500",,
"46906","07-2000-0411","33458",,"0","6000","0",,
"46907","07-2000-0412","33459",,"0","0","0",,
"47773","08-1985-0037","34231",,"0","1300","0",,
"47774","08-1985-0038","34232",,"0","500","0",,
"47775","08-1985-0040","34233",,"0","1000","0",,
"47776","08-1985-0041","34234",,"0","540","0",,
"47779","08-1985-0045","34235",,"0","3000","0",,
"47780","08-1985-0046","34236",,"0","13000","0",,
"47781","08-1985-0047","34237",,"0","340","0",,
"47782","08-1985-0049","34238",,"0","0","0",,
"47094","07-2000-0646","33642",,"0","1925","500","0",
"47095","07-2000-0647","33643",,"0","133","0",,
"47096","07-2000-0648","33644",,"0","0","0",,
"50329","08-1995-0181","35763",,"0","0","0",,
"46448","07-1999-0274","33030",,"0","2200","0",,
"46450","07-1999-0276","33031",,"0","19931","0",,
"46456","07-1999-0282","33032",,"0","0","0",,
"46457","07-1999-0283","33033",,"0","0","0",,
"46458","07-1999-0284","33034",,"0","0","0",,
"46460","07-1999-0286","33035",,"0","14000","0",,
"46461","07-1999-0287","33036",,"0","500","16600",,
"46462","07-1999-0288","33037",,"0","0","0",,
"52146","09-1988-0020","37414",,"1818000","0","0",,
"52146","09-1988-0020","37415",,"0","0","0",,
"52147","09-1988-0021","37416",,"0","485000","0",,
"52148","09-1988-0022","37417",,"0","200000","0",,
"52149","09-1988-0023","37418",,"0","22500","0",,
"52150","09-1988-0024","37419",,"0","74000","0",,
"52151","09-1988-0025","37420",,"0","25000","0",,
"52153","09-1988-0027","37422",,"0","25000","0",,
"52154","09-1989-0001","37423",,"2333500","0","0",,
"53856","09-2001-0149","38977",,"0","0","9500000",,
"53857","09-2001-0150","38978",,"0","0","925000",,
"53156","09-1999-0094","38328",,"0","18000","0",,
"53157","09-1999-0095","38329",,"0","74490","0",,
"53158","09-1999-0096","38330",,"0","13183","0",,
"53159","09-1999-0097","38331",,"0","71240","0",,
"53160","09-1999-0098","38332",,"0","7000","0",,
"53161","09-1999-0099","38333",,"0","35700","0",,
"53162","09-1999-0100","38334",,"0","63165","0",,
"53163","09-1999-0101","38335",,"0","71673","0",,
"53164","09-1999-0102","38336",,"0","0","0",,
"53165","09-1999-0103","38337",,"0","100","0","400",
"53595","09-2000-0327","38730",,"0","0","200",,
"53596","09-2000-0328","38731",,"0","0","200",,
"53597","09-2000-0329","38732",,"0","0","200",,
"53598","09-2000-0330","38733",,"0","0","200",,
"53599","09-2000-0331","38734",,"0","0","200",,
"53600","09-2000-0332","38735",,"0","0","200",,
"53601","09-2000-0333","38736",,"0","0","200",,
"51042","08-1998-0140","36386",,"0","0","14",,
"51043","08-1998-0141","36387",,"0","0","435",,
"45778","07-1997-0221","32413",,"0","3150","0","0","3150"
"45779","07-1997-0222","32414",,"0","1300","500",,
"45780","07-1997-0223","32415",,"0","50","0",,"50"
"45781","07-1997-0224","32416",,"0","50","0",,"150"
"45782","07-1997-0225","32417",,"0","0","0",,
"45783","07-1997-0226","32418",,"0","0","0",,
"45784","07-1997-0227","32419",,"0","6500","0",,
"50813","08-1997-0172","36167",,"3512","0","0",,
"50814","08-1997-0173","36168",,"1336","0","0",,
"50815","08-1997-0174","36169",,"2030","0","0",,
"50816","08-1997-0175","36170",,"680","0","0",,
"50817","08-1997-0176","36171",,"598","0","0",,
"42299","07-1984-0013","30085",,"0","7500","0",,
"42300","07-1984-0014","30086",,"5000000","0","0",,
"42301","07-1984-0015","30087",,"0","82500","0",,
"42302","07-1984-0016","30088",,"0","127000","0",,
"42303","07-1984-0017","30089",,"0","26000","0",,
"43388","07-1989-0108","30837",,"0","2700","0",,
"43389","07-1989-0109","30838","0","0","52463","0",,
"43390","07-1989-0111","30839",,"0","250","0",,
"42539","07-1985-0235","30242",,"0","250","0",,
"42540","07-1985-0236","30243",,"0","300","0",,
"42541","07-1985-0237","30244",,"0","350","0",,
"42542","07-1985-0238","30245",,"0","400","0",,
"42543","07-1985-0239","30246",,"0","300","0",,
"42544","07-1985-0240","30247",,"0","300","0",,
"42545","07-1985-0252","30248",,"0","300000","0",,
"42560","07-1985-0271","30249",,"0","8500","0",,
"42561","07-1985-0272","30250",,"0","6750","0",,
"42564","07-1985-0276","30251",,"0","2500","0",,
"44446","07-1992-0265","31503",,"1377006","0","0",,
"48517","08-1989-0229","34771",,"0","0","0",,
"48518","08-1989-0230","34772",,"0","0","0",,
"48520","08-1989-0232","34773",,"0","0","0",,
"48521","08-1989-0233","34774",,"0","0","0",,
"48522","08-1989-0234","34775",,"0","0","0",,
"48523","08-1989-0235","34776",,"0","0","0",,
"48524","08-1989-0236","34777",,"0","0","0",,
"49611","08-1993-0169","35301",,"0","250000","0",,
"49612","08-1993-0170","35302",,"0","26250","0","0",
"49613","08-1993-0171","35303",,"0","12500","0",,
"49614","08-1993-0172","35304",,"0","10000","0",,
"49615","08-1993-0173","35305",,"0","0","0",,
"49616","08-1993-0174","35306",,"0","71400","0",,
"49617","08-1993-0175","35307",,"0","6000","0",,
"49618","08-1993-0176","35308",,"0","5000","0",,
"44468","07-1992-0291","31519","0","0","2000","0",,
"44471","07-1992-0296","31520","0","0","9500","0",,"9500"
"43567","07-1989-0308","30966",,"0","2220","0",,
"43568","07-1989-0312","30967",,"0","1500","0",,
"43569","07-1989-0313","30968","0","0","10000","0",,
"43570","07-1989-0314","30969",,"0","750","0",,
"43571","07-1989-0315","30970",,"0","2820","0",,
"43573","07-1989-0317","30971","0","0","9600","0",,
"43574","07-1989-0318","30972","0","0","12975","0",,
"43576","07-1989-0320","30974","0","0","5000","0",,
"43577","07-1989-0321","30975","0","0","500","0",,
"43578","07-1989-0322","30976","0","0","1200","0",,
"43579","07-1989-0323","30977","0","0","2500","0",,
"44707","07-1993-0212","31644","0","0","54600","0",,
"35137","06-1990-0587","23258",,"0","1920","0",,
"35138","06-1990-0588","23259",,"0","0","0",,
"35139","06-1990-0589","23260",,"0","192","0",,
"35140","06-1990-0590","23261",,"0","480","0",,
"35141","06-1990-0591","23262",,"0","0","0",,
"35142","06-1990-0592","23263",,"0","1920","0",,
"35143","06-1990-0593","23264",,"0","100","0",,
"38077","06-1998-0383","26033",,"0","300","0",,
"38078","06-1998-0384","26034",,"0","450","0",,
"38079","06-1998-0385","26035",,"0","50","0",,
"38080","06-1998-0386","26036",,"0","17250","4000",,
"38081","06-1998-0387","26037",,"0","0","0",,
"38082","06-1998-0388","26038",,"0","1000","0",,
"38083","06-1998-0389","26039",,"0","500","0",,
"38084","06-1998-0390","26040",,"0","800","0",,
"38085","06-1998-0391","26041",,"0","500","0",,
"36589","06-1996-0291","24579",,"0","0","10000",,
"36590","06-1996-0292","24580",,"0","0","0",,
"36591","06-1996-0293","24581",,"0","0","10000",,
"36592","06-1996-0294","24582",,"0","0","10000",,
"36593","06-1996-0295","24583",,"0","0","10000",,
"36594","06-1996-0296","24584",,"0","0","0",,
"39330","06-1999-0666","27266",,"0","10500","0",,
"39331","06-1999-0667","27267",,"0","3000","1000","0",
"39385","06-1999-0721","27321",,"0","0","0",,
"39386","06-1999-0722","27322",,"0","2550","0",,
"39387","06-1999-0723","27323",,"0","1650","0",,
"39388","06-1999-0724","27324",,"0","1350","0",,
"39389","06-1999-0725","27325",,"0","0","0",,
"39390","06-1999-0726","27326",,"0","1500","0",,
"39391","06-1999-0727","27327",,"0","0","0",,
"39392","06-1999-0728","27328",,"0","1800","0",,
"39393","06-1999-0729","27329",,"0","0","0",,
"39394","06-1999-0730","27330",,"0","0","0",,
"39395","06-1999-0731","27331",,"0","0","0",,
"39396","06-1999-0732","27332",,"0","450","0",,
"39397","06-1999-0733","27333",,"0","950","0",,
"39398","06-1999-0734","27334",,"0","1550","0",,
"39399","06-1999-0735","27335",,"0","1000","0",,
"40280","06-2000-0662","28201",,"0","1340","4000",,
"40281","06-2000-0663","28202",,"0","1000","4000",,
"40282","06-2000-0664","28203",,"0","0","500",,
"40283","06-2000-0665","28204",,"0","0","500",,
"29179","05-1995-0162","18885",,"0","0","0",,
"29181","05-1995-0164","18886",,"0","5000","0",,
"29182","05-1995-0165","18887",,"0","0","0",,
"29183","05-1995-0166","18888",,"0","3000","2134",,
"29184","05-1995-0167","18889",,"0","0","0",,
"29186","05-1995-0169","18890",,"0","5500","0",,
"29187","05-1995-0170","18891","0","0","2500","0",,
"29188","05-1995-0171","18892",,"0","5000","0",,
"29189","05-1995-0172","18893","0","0","86000","0",,"86000"
"50779","08-1997-0138","36133",,"0","0","0",,
"50780","08-1997-0139","36134",,"0","125000","0",,
"50781","08-1997-0140","36135",,"0","400","0",,
"55413","10-1997-0118","39894",,"0","25300","0",,
"55414","10-1997-0119","39895",,"0","2500","0",,
"55415","10-1997-0120","39896",,"0","11000","20000",,
"56802","HQ-1988-0044","40848",,"0","27650","0",,
"56804","HQ-1988-0046","40849",,"0","68000","0",,
"56805","HQ-1988-0047","40850",,"0","0","0",,
"56806","HQ-1989-0001","40851",,"0","80000","0",,
"56807","HQ-1989-0002","40852",,"0","40000","0",,
"56808","HQ-1989-0003","40853",,"0","4693000","0",,
"56809","HQ-1989-0004","40854",,"0","615650","0",,
"56810","HQ-1989-0005","40855",,"0","9100","0",,
"56811","HQ-1989-0006","40856",,"0","15000","0",,
"56812","HQ-1989-0007","40857",,"0","527850","0",,
"56813","HQ-1989-0008","40858",,"0","148750","0",,
"56814","HQ-1989-0009","40859",,"0","122075","0",,
"56815","HQ-1989-0010","40860",,"0","53725","0",,
"56816","HQ-1989-0011","40861",,"0","7000","0",,
"56817","HQ-1989-0012","40862",,"0","0","0",,
"56818","HQ-1989-0013","40863",,"0","13650","0",,
"56819","HQ-1989-0014","40864",,"0","10000","0",,
"56820","HQ-1989-0015","40865",,"0","1013000","0",,
"57407","HQ-1999-0011","41397",,"0","0","0",,
"43167","07-1988-0103","30688","0","0","37800","0",,
"43171","07-1988-0108","30689",,"0","500","0",,
"44350","07-1992-0114","31446","0","0","4200","0",,
"44352","07-1992-0120","31447","0","0","1486216","0",,"110368"
